region,subregion,date,hurst_value,hurst_sd,information,window_flag,length,hurst_excess_fit,hurst_excess_lower,hurst_excess_upper
Kentucky,County,2022-12-08,1.4983894967502538,0.05211473023238261,cases,no_fixed,988,-0.00585351714732657,-0.005612311567656749,-0.0060947227269963905
Kentucky,County,2022-12-29,1.5050878672875074,0.05475166532323725,cases,no_fixed,1009,-0.006037795030984949,-0.005788591089787946,-0.006286998972181952
Kentucky,County,2023-01-03,1.5050299146910764,0.05470846890722868,cases,no_fixed,1014,-0.0060810953355153186,-0.005830008388765315,-0.006332182282265321
Kentucky,County,2023-01-06,1.5050827926238082,0.05468146697671547,cases,no_fixed,1017,-0.006106971337733691,-0.00585475846268885,-0.006359184212778531
Kentucky,County,2023-01-27,1.4728452289431897,0.05516635708892848,cases,no_fixed,1038,-0.006285956915168034,-0.006025942508468351,-0.006545971321867718
Kentucky,County,2023-02-01,1.4739313063636643,0.0550232993629839,cases,no_fixed,1043,-0.006328029286898351,-0.006066177643825902,-0.0065898809299708
Kentucky,County,2023-02-04,1.473982695043764,0.05499705569114192,cases,no_fixed,1046,-0.006353174295155806,-0.006090223988498833,-0.006616124601812779
Kentucky,County,2020-05-08,0.09172686428487041,0.23928286471150692,deaths,no_fixed,60,0.019315422663577664,0.018691989131110434,0.019938856196044897
Kentucky,County,2020-05-26,0.23427425790593887,0.15900751227315627,deaths,no_fixed,78,0.016904755726384835,0.016344990853686396,0.017464520599083273
Kentucky,County,2020-06-06,0.2567841662784715,0.11537982403870063,deaths,no_fixed,89,0.01569680471463586,0.01517043685215129,0.01622317257712043
Kentucky,County,2020-06-24,0.2269119486076139,0.12059935545400272,deaths,no_fixed,107,0.014015027574491357,0.013536825949495996,0.014493229199486717
Kentucky,County,2020-07-05,0.2858406883414902,0.09291338449624559,deaths,no_fixed,118,0.01312378314898821,0.012671897280386445,0.013575669017589977
Kentucky,County,2020-07-23,0.22347298542432964,0.0792486397062664,deaths,no_fixed,136,0.01183350248923598,0.011420688579075453,0.012246316399396507
Kentucky,County,2020-08-03,0.184178989180334,0.07617948629318669,deaths,no_fixed,147,0.011128004802761327,0.010737043117101469,0.011518966488421186
Kentucky,County,2020-08-21,0.22723812627293502,0.06403755457479746,deaths,no_fixed,165,0.010082016991970533,0.009724091457569507,0.010439942526371558
Kentucky,County,2020-09-01,0.2450873581129985,0.05649346105724169,deaths,no_fixed,176,0.009498542631145801,0.009159376968569204,0.009837708293722398
Kentucky,County,2020-09-19,0.2419669205402049,0.053599304402455895,deaths,no_fixed,194,0.008619473509012154,0.008309021199784114,0.008929925818240194
Kentucky,County,2020-09-30,0.2951009453572545,0.049983746170372635,deaths,no_fixed,205,0.008122249914283897,0.007828278322661857,0.008416221505905937
Kentucky,County,2020-10-18,0.36708439917868996,0.08364715629488394,deaths,no_fixed,223,0.0073644223607370884,0.007095903209811446,0.007632941511662732
Kentucky,County,2020-10-22,0.3767100630510563,0.09291543862020311,deaths,no_fixed,227,0.007204484337049566,0.006941388473210316,0.007467580200888816
Kentucky,County,2020-10-29,0.32016238094608007,0.08013471110947805,deaths,no_fixed,234,0.00693137415700984,0.006677580722413939,0.00718516759160574
Kentucky,County,2020-11-16,0.38737967828182823,0.08152780918785353,deaths,no_fixed,252,0.006265579951271194,0.006034684431659854,0.006496475470882533
Kentucky,County,2020-11-27,0.39457838981294924,0.08210188383191883,deaths,no_fixed,263,0.005882131794609946,0.005664565712119473,0.0060996978771004195
Kentucky,County,2020-12-15,0.39131201561006007,0.07825632052577303,deaths,no_fixed,281,0.005288567368553876,0.005091839707200224,0.005485295029907528
Kentucky,County,2020-12-26,0.42876626287081965,0.09376004031211023,deaths,no_fixed,292,0.004944594419160064,0.004760056805959892,0.0051291320323602375
Kentucky,County,2021-01-13,0.49463857780271187,0.08126952247403801,deaths,no_fixed,310,0.004409216890219114,0.0042438193189742145,0.004574614461464014
Kentucky,County,2021-01-24,0.5116179510145387,0.08055472305553829,deaths,no_fixed,321,0.004097401656754984,0.003943245364370877,0.004251557949139091
Kentucky,County,2021-02-11,0.5707683669550577,0.09171162482195,deaths,no_fixed,339,0.0036098934696462415,0.0034734507973771815,0.0037463361419153014
Kentucky,County,2021-02-22,0.6048652812575926,0.08250748981572158,deaths,no_fixed,350,0.003324776600762691,0.003198771989674804,0.003450781211850578
Kentucky,County,2021-03-12,0.6130170088677244,0.07596433800245363,deaths,no_fixed,368,0.002877335856400043,0.0027678286424329484,0.0029868430703671373
Kentucky,County,2021-03-23,0.646674241349546,0.11603715519581471,deaths,no_fixed,379,0.0026147366660622673,0.002514978084000816,0.0027144952481237185
Kentucky,County,2021-04-10,0.6375153430838169,0.1106117514257932,deaths,no_fixed,397,0.002201321409912027,0.002117010007892851,0.002285632811931203
Kentucky,County,2021-04-21,0.7054482880613656,0.11330619811814273,deaths,no_fixed,408,0.001957967850090725,0.001882806380944723,0.002033129319236727
Kentucky,County,2021-05-09,0.24800248479457757,0.2808691966932037,deaths,no_fixed,426,0.0015738041978526907,0.0015131732038256318,0.0016344351918797496
